  
       XFOIL         Version 6.99
  
 Calculated polar for: MH 114  13.02%                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  13.000   1.7864   0.03549   0.02976  -0.1225   0.1809   1.0000
  13.200   1.7899   0.03701   0.03129  -0.1212   0.1727   1.0000
  13.400   1.7932   0.03857   0.03286  -0.1200   0.1652   1.0000
  13.600   1.7943   0.04039   0.03467  -0.1187   0.1574   1.0000
  13.800   1.7978   0.04202   0.03632  -0.1176   0.1500   1.0000
  14.000   1.7976   0.04406   0.03835  -0.1164   0.1430   1.0000
  14.200   1.8012   0.04576   0.04010  -0.1155   0.1363   1.0000
  14.400   1.8002   0.04798   0.04231  -0.1145   0.1298   1.0000
  14.600   1.8032   0.04982   0.04420  -0.1137   0.1237   1.0000
  14.800   1.8017   0.05219   0.04658  -0.1128   0.1177   1.0000
  15.000   1.8038   0.05422   0.04865  -0.1121   0.1120   1.0000
  15.200   1.8020   0.05674   0.05118  -0.1114   0.1062   1.0000
  15.400   1.8021   0.05908   0.05357  -0.1109   0.1009   1.0000
  15.600   1.8004   0.06169   0.05619  -0.1104   0.0953   1.0000
  15.800   1.7986   0.06436   0.05890  -0.1099   0.0904   1.0000
  16.000   1.7972   0.06705   0.06163  -0.1096   0.0853   1.0000
  16.200   1.7927   0.07019   0.06479  -0.1094   0.0808   1.0000
  16.400   1.7925   0.07281   0.06747  -0.1093   0.0764   1.0000
  16.600   1.7876   0.07612   0.07081  -0.1092   0.0723   1.0000
  16.800   1.7850   0.07916   0.07392  -0.1093   0.0686   1.0000
  17.000   1.7817   0.08234   0.07714  -0.1094   0.0647   1.0000
  17.200   1.7748   0.08611   0.08095  -0.1098   0.0612   1.0000
  17.400   1.7731   0.08916   0.08408  -0.1101   0.0580   1.0000
  17.600   1.7677   0.09281   0.08777  -0.1106   0.0547   1.0000
  17.800   1.7610   0.09670   0.09170  -0.1112   0.0517   1.0000
  18.000   1.7582   0.10001   0.09509  -0.1118   0.0488   1.0000
  18.200   1.7512   0.10401   0.09914  -0.1127   0.0460   1.0000
  18.400   1.7445   0.10803   0.10321  -0.1136   0.0435   1.0000
  18.600   1.7411   0.11152   0.10678  -0.1145   0.0409   1.0000
  18.800   1.7338   0.11570   0.11100  -0.1158   0.0385   1.0000
  19.000   1.7268   0.11984   0.11520  -0.1170   0.0365   1.0000
  19.200   1.7230   0.12345   0.11888  -0.1182   0.0342   1.0000
  19.400   1.7164   0.12755   0.12303  -0.1197   0.0323   1.0000
  19.600   1.7086   0.13191   0.12746  -0.1214   0.0305   1.0000
  19.800   1.7052   0.13551   0.13115  -0.1228   0.0288   1.0000
  20.000   1.6994   0.13954   0.13522  -0.1245   0.0270   1.0000
  20.200   1.6914   0.14398   0.13971  -0.1265   0.0258   1.0000
  20.400   1.6882   0.14758   0.14339  -0.1282   0.0241   1.0000
  20.600   1.6833   0.15148   0.14736  -0.1301   0.0227   1.0000
  20.800   1.6761   0.15581   0.15173  -0.1323   0.0215   1.0000
  21.000   1.6715   0.15968   0.15567  -0.1344   0.0203   1.0000
  21.200   1.6677   0.16340   0.15946  -0.1364   0.0191   1.0000
  21.400   1.6616   0.16758   0.16371  -0.1388   0.0181   1.0000
  21.600   1.6545   0.17200   0.16817  -0.1414   0.0173   1.0000
  21.800   1.6517   0.17556   0.17182  -0.1435   0.0163   1.0000
  22.000   1.6473   0.17943   0.17576  -0.1458   0.0154   1.0000
  22.200   1.6420   0.18354   0.17991  -0.1485   0.0145   1.0000
  22.400   1.6341   0.18819   0.18462  -0.1515   0.0139   1.0000
  22.600   1.6320   0.19166   0.18817  -0.1538   0.0131   1.0000
  22.800   1.6282   0.19549   0.19206  -0.1563   0.0123   1.0000
  23.000   1.6229   0.19965   0.19628  -0.1592   0.0118   1.0000
  23.200   1.6163   0.20410   0.20077  -0.1624   0.0112   1.0000
  23.400   1.6125   0.20796   0.20472  -0.1651   0.0106   1.0000
  23.600   1.6096   0.21160   0.20844  -0.1678   0.0100   1.0000
  23.800   1.6044   0.21580   0.21269  -0.1708   0.0094   1.0000
  24.000   1.5988   0.22012   0.21705  -0.1741   0.0090   1.0000
  24.200   1.5937   0.22434   0.22133  -0.1772   0.0086   1.0000
  24.400   1.5913   0.22794   0.22500  -0.1800   0.0080   1.0000
  24.600   1.5871   0.23202   0.22914  -0.1831   0.0076   1.0000
  24.800   1.5837   0.23591   0.23308  -0.1862   0.0073   1.0000
  25.000   1.5774   0.24050   0.23770  -0.1898   0.0069   1.0000
  25.200   1.5746   0.24429   0.24155  -0.1927   0.0065   1.0000
  25.400   1.5721   0.24803   0.24536  -0.1957   0.0062   1.0000
  25.600   1.5696   0.25174   0.24912  -0.1987   0.0058   1.0000
  25.800   1.5662   0.25573   0.25317  -0.2019   0.0055   1.0000
  26.000   1.5623   0.25985   0.25730  -0.2053   0.0052   1.0000
  26.200   1.5601   0.26353   0.26103  -0.2083   0.0049   1.0000
  26.400   1.5578   0.26733   0.26490  -0.2114   0.0046   1.0000
  26.600   1.5565   0.27080   0.26841  -0.2143   0.0044   1.0000
  26.800   1.5548   0.27436   0.27202  -0.2173   0.0042   1.0000
  27.000   1.5529   0.27802   0.27571  -0.2204   0.0040   1.0000
  27.200   1.5522   0.28121   0.27887  -0.2231   0.0037   1.0000
  27.400   1.5505   0.28486   0.28261  -0.2262   0.0035   1.0000
  27.600   1.5495   0.28824   0.28604  -0.2290   0.0034   1.0000
  27.800   1.5480   0.29191   0.28976  -0.2321   0.0031   1.0000
  28.000   1.5487   0.29470   0.29259  -0.2346   0.0030   1.0000
  28.200   1.5474   0.29827   0.29618  -0.2377   0.0028   1.0000
  28.400   1.5484   0.30094   0.29888  -0.2402   0.0028   1.0000
  28.600   1.5498   0.30327   0.30118  -0.2424   0.0026   1.0000
  28.800   1.5501   0.30628   0.30427  -0.2451   0.0025   1.0000
  29.000   1.5483   0.31006   0.30812  -0.2483   0.0024   1.0000
  29.200   1.5484   0.31315   0.31127  -0.2510   0.0024   1.0000
  29.400   1.5469   0.31691   0.31509  -0.2542   0.0022   1.0000
  29.600   1.5463   0.32031   0.31854  -0.2571   0.0022   1.0000
  29.800   1.5450   0.32398   0.32227  -0.2602   0.0021   1.0000
  30.000   1.5443   0.32744   0.32578  -0.2632   0.0021   1.0000
