  
       XFOIL         Version 6.99
  
 Calculated polar for: MH 114  13.02%                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.700 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
   2.400   1.1453   0.00669   0.00233  -0.1949   0.5264   0.7419
   2.600   1.1659   0.00676   0.00243  -0.1946   0.5182   0.7716
   2.800   1.1860   0.00683   0.00254  -0.1943   0.5095   0.8068
   3.000   1.2057   0.00687   0.00265  -0.1938   0.5015   0.8482
   3.200   1.2217   0.00690   0.00276  -0.1924   0.4925   0.9101
   3.400   1.2382   0.00689   0.00281  -0.1912   0.4850   1.0000
   3.800   1.2782   0.00718   0.00301  -0.1904   0.4673   1.0000
   4.000   1.2974   0.00735   0.00313  -0.1899   0.4581   1.0000
   4.200   1.3175   0.00749   0.00323  -0.1896   0.4496   1.0000
   4.400   1.3365   0.00766   0.00336  -0.1890   0.4408   1.0000
   4.600   1.3557   0.00782   0.00348  -0.1885   0.4317   1.0000
   4.800   1.3747   0.00799   0.00360  -0.1880   0.4235   1.0000
   5.000   1.3931   0.00817   0.00375  -0.1873   0.4142   1.0000
   5.200   1.4116   0.00833   0.00388  -0.1867   0.4062   1.0000
   5.400   1.4284   0.00853   0.00402  -0.1857   0.3972   1.0000
   5.600   1.4460   0.00869   0.00416  -0.1849   0.3892   1.0000
   6.000   1.4793   0.00907   0.00448  -0.1829   0.3726   1.0000
   6.200   1.4947   0.00931   0.00467  -0.1817   0.3638   1.0000
   6.400   1.5117   0.00949   0.00483  -0.1808   0.3561   1.0000
   6.600   1.5271   0.00973   0.00503  -0.1796   0.3473   1.0000
   6.800   1.5436   0.00993   0.00521  -0.1786   0.3396   1.0000
   7.000   1.5585   0.01019   0.00543  -0.1774   0.3313   1.0000
   7.200   1.5747   0.01040   0.00563  -0.1764   0.3243   1.0000
   7.400   1.5893   0.01069   0.00587  -0.1751   0.3153   1.0000
   7.600   1.6046   0.01094   0.00610  -0.1740   0.3074   1.0000
   7.800   1.6188   0.01123   0.00636  -0.1726   0.2994   1.0000
   8.000   1.6332   0.01152   0.00662  -0.1714   0.2912   1.0000
   8.200   1.6472   0.01183   0.00691  -0.1701   0.2827   1.0000
   8.400   1.6606   0.01216   0.00721  -0.1687   0.2745   1.0000
   8.600   1.6744   0.01248   0.00751  -0.1673   0.2671   1.0000
   8.800   1.6866   0.01289   0.00787  -0.1658   0.2580   1.0000
   9.000   1.6999   0.01324   0.00821  -0.1644   0.2499   1.0000
   9.200   1.7108   0.01370   0.00863  -0.1627   0.2407   1.0000
   9.400   1.7240   0.01408   0.00899  -0.1614   0.2333   1.0000
   9.600   1.7344   0.01458   0.00946  -0.1597   0.2242   1.0000
   9.800   1.7459   0.01505   0.00991  -0.1581   0.2163   1.0000
  10.000   1.7570   0.01555   0.01038  -0.1566   0.2087   1.0000
  10.200   1.7655   0.01618   0.01097  -0.1547   0.1987   1.0000
  10.400   1.7765   0.01671   0.01149  -0.1531   0.1908   1.0000
  10.600   1.7849   0.01739   0.01213  -0.1513   0.1822   1.0000
  10.800   1.7947   0.01801   0.01272  -0.1497   0.1744   1.0000
  11.000   1.8032   0.01871   0.01340  -0.1480   0.1669   1.0000
  11.200   1.8103   0.01953   0.01418  -0.1461   0.1576   1.0000
  11.400   1.8189   0.02027   0.01491  -0.1445   0.1501   1.0000
  11.600   1.8252   0.02117   0.01577  -0.1427   0.1417   1.0000
  11.800   1.8325   0.02203   0.01662  -0.1410   0.1342   1.0000
  12.000   1.8396   0.02293   0.01750  -0.1394   0.1277   1.0000
  12.200   1.8457   0.02392   0.01847  -0.1377   0.1204   1.0000
  12.400   1.8528   0.02487   0.01942  -0.1362   0.1147   1.0000
  12.600   1.8582   0.02596   0.02049  -0.1345   0.1079   1.0000
  12.800   1.8627   0.02715   0.02166  -0.1329   0.1004   1.0000
  13.200   1.8714   0.02966   0.02413  -0.1297   0.0874   1.0000
  13.400   1.8734   0.03116   0.02560  -0.1280   0.0800   1.0000
  13.600   1.8762   0.03263   0.02706  -0.1265   0.0736   1.0000
  13.800   1.8802   0.03405   0.02847  -0.1252   0.0689   1.0000
  14.000   1.8822   0.03568   0.03009  -0.1238   0.0633   1.0000
  14.200   1.8848   0.03730   0.03171  -0.1225   0.0579   1.0000
  14.400   1.8869   0.03900   0.03341  -0.1213   0.0540   1.0000
  14.600   1.8905   0.04060   0.03502  -0.1202   0.0503   1.0000
  14.800   1.8916   0.04249   0.03692  -0.1191   0.0465   1.0000
  15.000   1.8941   0.04429   0.03873  -0.1181   0.0433   1.0000
  15.200   1.8962   0.04616   0.04062  -0.1172   0.0401   1.0000
  15.400   1.8960   0.04833   0.04281  -0.1162   0.0368   1.0000
  15.600   1.8987   0.05022   0.04472  -0.1155   0.0345   1.0000
  15.800   1.8974   0.05260   0.04712  -0.1147   0.0315   1.0000
  16.000   1.8989   0.05472   0.04928  -0.1141   0.0295   1.0000
  16.200   1.8987   0.05708   0.05166  -0.1135   0.0271   1.0000
  16.400   1.8977   0.05958   0.05420  -0.1130   0.0249   1.0000
  16.600   1.8972   0.06207   0.05672  -0.1125   0.0230   1.0000
  16.800   1.8950   0.06483   0.05950  -0.1122   0.0210   1.0000
  17.000   1.8945   0.06742   0.06214  -0.1119   0.0196   1.0000
  17.200   1.8914   0.07041   0.06517  -0.1118   0.0179   1.0000
  17.400   1.8899   0.07322   0.06802  -0.1117   0.0165   1.0000
  17.600   1.8874   0.07622   0.07107  -0.1117   0.0152   1.0000
  17.800   1.8825   0.07960   0.07449  -0.1119   0.0139   1.0000
  18.000   1.8808   0.08257   0.07753  -0.1120   0.0129   1.0000
  18.200   1.8768   0.08592   0.08092  -0.1123   0.0118   1.0000
  18.400   1.8719   0.08947   0.08453  -0.1128   0.0109   1.0000
  18.600   1.8686   0.09280   0.08792  -0.1133   0.0101   1.0000
  18.800   1.8636   0.09642   0.09159  -0.1139   0.0092   1.0000
  19.000   1.8584   0.10009   0.09533  -0.1146   0.0086   1.0000
  19.200   1.8538   0.10373   0.09903  -0.1154   0.0080   1.0000
  19.400   1.8489   0.10742   0.10278  -0.1163   0.0074   1.0000
  19.800   1.8378   0.11511   0.11060  -0.1184   0.0063   1.0000
  20.000   1.8330   0.11887   0.11442  -0.1195   0.0059   1.0000
  20.200   1.8275   0.12271   0.11832  -0.1208   0.0054   1.0000
  20.400   1.8207   0.12681   0.12249  -0.1222   0.0050   1.0000
  20.600   1.8160   0.13057   0.12632  -0.1236   0.0047   1.0000
  20.800   1.8110   0.13438   0.13018  -0.1251   0.0043   1.0000
  21.000   1.8038   0.13860   0.13447  -0.1269   0.0039   1.0000
  21.200   1.7985   0.14249   0.13843  -0.1286   0.0036   1.0000
  21.400   1.7943   0.14615   0.14215  -0.1303   0.0034   1.0000
  21.600   1.7886   0.15012   0.14619  -0.1322   0.0032   1.0000
  21.800   1.7826   0.15413   0.15025  -0.1342   0.0029   1.0000
  22.000   1.7763   0.15817   0.15435  -0.1363   0.0027   1.0000
  22.200   1.7709   0.16209   0.15834  -0.1384   0.0024   1.0000
  22.400   1.7675   0.16560   0.16191  -0.1403   0.0024   1.0000
  22.600   1.7610   0.16975   0.16613  -0.1427   0.0021   1.0000
  22.800   1.7539   0.17400   0.17045  -0.1452   0.0019   1.0000
  23.000   1.7489   0.17787   0.17437  -0.1476   0.0017   1.0000
  23.200   1.7438   0.18174   0.17831  -0.1500   0.0017   1.0000
  23.400   1.7399   0.18539   0.18202  -0.1523   0.0016   1.0000
  23.600   1.7341   0.18946   0.18615  -0.1550   0.0014   1.0000
  23.800   1.7293   0.19327   0.19002  -0.1575   0.0013   1.0000
  24.000   1.7218   0.19769   0.19451  -0.1606   0.0011   1.0000
  24.200   1.7159   0.20178   0.19865  -0.1634   0.0010   1.0000
  24.400   1.7108   0.20569   0.20263  -0.1662   0.0009   1.0000
  24.600   1.7053   0.20971   0.20672  -0.1691   0.0009   1.0000
  24.800   1.7010   0.21344   0.21050  -0.1719   0.0008   1.0000
  25.000   1.6944   0.21770   0.21484  -0.1751   0.0007   1.0000
  25.200   1.6912   0.22123   0.21842  -0.1778   0.0008   1.0000
  25.400   1.6833   0.22584   0.22310  -0.1813   0.0006   1.0000
  25.600   1.6796   0.22947   0.22679  -0.1841   0.0006   1.0000
  25.800   1.6700   0.23455   0.23194  -0.1880   0.0005   1.0000
  26.000   1.6631   0.23906   0.23651  -0.1916   0.0005   1.0000
  26.200   1.6582   0.24305   0.24057  -0.1948   0.0005   1.0000
  26.400   1.6534   0.24707   0.24465  -0.1980   0.0004   1.0000
  26.600   1.6483   0.25117   0.24880  -0.2013   0.0004   1.0000
  26.800   1.6447   0.25492   0.25262  -0.2044   0.0004   1.0000
  27.000   1.6386   0.25934   0.25710  -0.2080   0.0004   1.0000
  27.200   1.6344   0.26327   0.26108  -0.2113   0.0004   1.0000
  27.400   1.6281   0.26780   0.26567  -0.2150   0.0003   1.0000
  27.600   1.6247   0.27154   0.26947  -0.2181   0.0003   1.0000
  27.800   1.6152   0.27707   0.27506  -0.2226   0.0002   1.0000
  28.000   1.6145   0.28007   0.27811  -0.2252   0.0003   1.0000
  28.200   1.6065   0.28530   0.28340  -0.2295   0.0002   1.0000
  28.400   1.6048   0.28863   0.28678  -0.2324   0.0003   1.0000
  28.600   1.5975   0.29374   0.29195  -0.2365   0.0002   1.0000
  28.800   1.5956   0.29720   0.29545  -0.2395   0.0002   1.0000
  29.000   1.5880   0.30255   0.30087  -0.2439   0.0002   1.0000
  29.200   1.5874   0.30559   0.30395  -0.2466   0.0002   1.0000
  29.400   1.5791   0.31140   0.30982  -0.2511   0.0002   1.0000
  29.600   1.5767   0.31513   0.31358  -0.2543   0.0002   1.0000
  29.800   1.5706   0.32037   0.31888  -0.2584   0.0002   1.0000
  30.000   1.5703   0.32331   0.32185  -0.2611   0.0002   1.0000
