  
       XFOIL         Version 6.99
  
 Calculated polar for: MH 114  13.02%                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.600 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
   8.000   1.5832   0.01420   0.00863  -0.1617   0.3748   1.0000
   8.200   1.5952   0.01462   0.00902  -0.1602   0.3661   1.0000
   8.400   1.6086   0.01499   0.00941  -0.1588   0.3582   1.0000
   8.600   1.6197   0.01547   0.00985  -0.1572   0.3497   1.0000
   8.800   1.6328   0.01587   0.01027  -0.1559   0.3417   1.0000
   9.200   1.6559   0.01684   0.01123  -0.1529   0.3251   1.0000
   9.400   1.6651   0.01746   0.01182  -0.1511   0.3168   1.0000
   9.600   1.6774   0.01794   0.01232  -0.1498   0.3082   1.0000
   9.800   1.6866   0.01859   0.01295  -0.1481   0.3003   1.0000
  10.000   1.6978   0.01916   0.01352  -0.1467   0.2918   1.0000
  10.200   1.7069   0.01984   0.01420  -0.1451   0.2840   1.0000
  10.400   1.7164   0.02054   0.01489  -0.1436   0.2750   1.0000
  10.600   1.7255   0.02127   0.01562  -0.1420   0.2668   1.0000
  10.800   1.7332   0.02210   0.01644  -0.1403   0.2580   1.0000
  11.000   1.7425   0.02286   0.01721  -0.1389   0.2498   1.0000
  11.400   1.7577   0.02465   0.01900  -0.1358   0.2328   1.0000
  11.600   1.7638   0.02569   0.02002  -0.1342   0.2246   1.0000
  11.800   1.7707   0.02669   0.02102  -0.1327   0.2158   1.0000
  12.000   1.7768   0.02777   0.02211  -0.1312   0.2073   1.0000
  12.200   1.7812   0.02901   0.02332  -0.1296   0.1987   1.0000
  12.400   1.7878   0.03012   0.02445  -0.1283   0.1906   1.0000
  12.600   1.7913   0.03151   0.02581  -0.1267   0.1827   1.0000
  12.800   1.7967   0.03276   0.02708  -0.1254   0.1744   1.0000
  13.000   1.8003   0.03421   0.02853  -0.1240   0.1667   1.0000
  13.200   1.8035   0.03572   0.03004  -0.1226   0.1585   1.0000
  13.400   1.8072   0.03724   0.03157  -0.1214   0.1512   1.0000
  13.600   1.8088   0.03898   0.03329  -0.1201   0.1437   1.0000
  13.800   1.8128   0.04053   0.03487  -0.1190   0.1371   1.0000
  14.000   1.8133   0.04247   0.03680  -0.1178   0.1303   1.0000
  14.200   1.8172   0.04411   0.03847  -0.1168   0.1243   1.0000
  14.400   1.8168   0.04622   0.04058  -0.1157   0.1178   1.0000
  14.600   1.8197   0.04805   0.04245  -0.1149   0.1120   1.0000
  14.800   1.8190   0.05029   0.04469  -0.1140   0.1060   1.0000
  15.000   1.8204   0.05236   0.04680  -0.1132   0.1004   1.0000
  15.200   1.8191   0.05477   0.04922  -0.1125   0.0947   1.0000
  15.400   1.8195   0.05705   0.05153  -0.1118   0.0896   1.0000
  15.600   1.8182   0.05959   0.05409  -0.1113   0.0844   1.0000
  15.800   1.8164   0.06222   0.05675  -0.1108   0.0798   1.0000
  16.000   1.8159   0.06473   0.05930  -0.1104   0.0753   1.0000
  16.200   1.8112   0.06785   0.06244  -0.1101   0.0709   1.0000
  16.400   1.8113   0.07042   0.06506  -0.1099   0.0670   1.0000
  16.600   1.8074   0.07355   0.06823  -0.1098   0.0630   1.0000
  16.800   1.8045   0.07659   0.07132  -0.1098   0.0595   1.0000
  17.000   1.8013   0.07972   0.07449  -0.1099   0.0558   1.0000
  17.200   1.7947   0.08339   0.07819  -0.1101   0.0524   1.0000
  17.400   1.7928   0.08643   0.08130  -0.1104   0.0493   1.0000
  17.600   1.7875   0.09003   0.08494  -0.1108   0.0462   1.0000
  17.800   1.7816   0.09379   0.08874  -0.1113   0.0435   1.0000
  18.000   1.7779   0.09720   0.09223  -0.1119   0.0409   1.0000
  18.200   1.7709   0.10117   0.09623  -0.1127   0.0382   1.0000
  18.400   1.7659   0.10489   0.10001  -0.1135   0.0360   1.0000
  18.600   1.7608   0.10865   0.10384  -0.1144   0.0338   1.0000
  18.800   1.7532   0.11285   0.10809  -0.1156   0.0316   1.0000
  19.000   1.7486   0.11657   0.11188  -0.1166   0.0299   1.0000
  19.200   1.7433   0.12042   0.11580  -0.1178   0.0280   1.0000
  19.400   1.7361   0.12462   0.12006  -0.1193   0.0265   1.0000
  19.600   1.7302   0.12861   0.12411  -0.1207   0.0249   1.0000
  19.800   1.7260   0.13233   0.12790  -0.1221   0.0235   1.0000
  20.000   1.7195   0.13647   0.13211  -0.1238   0.0221   1.0000
  20.400   1.7089   0.14436   0.14013  -0.1273   0.0198   1.0000
  20.600   1.7034   0.14837   0.14421  -0.1292   0.0187   1.0000
  20.800   1.6967   0.15258   0.14847  -0.1312   0.0177   1.0000
  21.000   1.6917   0.15647   0.15243  -0.1332   0.0167   1.0000
  21.200   1.6872   0.16033   0.15637  -0.1353   0.0158   1.0000
  21.400   1.6818   0.16433   0.16044  -0.1375   0.0149   1.0000
  21.600   1.6753   0.16858   0.16473  -0.1399   0.0142   1.0000
  21.800   1.6705   0.17253   0.16876  -0.1422   0.0134   1.0000
  22.000   1.6670   0.17619   0.17249  -0.1444   0.0126   1.0000
  22.200   1.6612   0.18037   0.17673  -0.1470   0.0119   1.0000
  22.400   1.6544   0.18475   0.18117  -0.1498   0.0113   1.0000
  22.600   1.6503   0.18861   0.18510  -0.1523   0.0107   1.0000
  22.800   1.6462   0.19245   0.18901  -0.1548   0.0100   1.0000
  23.000   1.6417   0.19639   0.19302  -0.1575   0.0095   1.0000
  23.200   1.6351   0.20082   0.19751  -0.1606   0.0091   1.0000
  23.400   1.6291   0.20512   0.20186  -0.1636   0.0086   1.0000
  23.600   1.6257   0.20887   0.20570  -0.1663   0.0081   1.0000
  23.800   1.6214   0.21280   0.20969  -0.1691   0.0076   1.0000
  24.000   1.6159   0.21703   0.21397  -0.1723   0.0072   1.0000
  24.200   1.6093   0.22154   0.21854  -0.1756   0.0069   1.0000
  24.400   1.6051   0.22554   0.22260  -0.1787   0.0065   1.0000
  24.600   1.6009   0.22958   0.22672  -0.1818   0.0062   1.0000
  24.800   1.5981   0.23328   0.23048  -0.1846   0.0058   1.0000
  25.000   1.5923   0.23773   0.23498  -0.1881   0.0055   1.0000
  25.200   1.5874   0.24200   0.23930  -0.1914   0.0053   1.0000
  25.400   1.5820   0.24644   0.24379  -0.1949   0.0050   1.0000
  25.600   1.5798   0.25006   0.24747  -0.1978   0.0047   1.0000
  25.800   1.5766   0.25395   0.25143  -0.2009   0.0044   1.0000
  26.000   1.5731   0.25796   0.25548  -0.2042   0.0042   1.0000
  26.200   1.5691   0.26210   0.25967  -0.2076   0.0040   1.0000
  26.400   1.5639   0.26662   0.26420  -0.2112   0.0037   1.0000
  26.600   1.5625   0.27013   0.26779  -0.2141   0.0035   1.0000
  26.800   1.5604   0.27380   0.27151  -0.2171   0.0034   1.0000
  27.000   1.5586   0.27742   0.27518  -0.2202   0.0032   1.0000
  27.200   1.5565   0.28113   0.27894  -0.2233   0.0030   1.0000
  27.400   1.5540   0.28498   0.28281  -0.2265   0.0028   1.0000
  27.600   1.5525   0.28845   0.28629  -0.2294   0.0027   1.0000
  27.800   1.5504   0.29230   0.29020  -0.2326   0.0024   1.0000
  28.000   1.5506   0.29528   0.29321  -0.2353   0.0024   1.0000
  28.200   1.5494   0.29879   0.29678  -0.2383   0.0022   1.0000
  28.400   1.5501   0.30165   0.29968  -0.2408   0.0022   1.0000
  28.600   1.5487   0.30520   0.30326  -0.2438   0.0021   1.0000
  28.800   1.5491   0.30816   0.30626  -0.2465   0.0020   1.0000
  29.000   1.5489   0.31125   0.30937  -0.2492   0.0019   1.0000
  29.200   1.5500   0.31389   0.31204  -0.2517   0.0018   1.0000
  29.400   1.5514   0.31624   0.31436  -0.2540   0.0017   1.0000
  29.600   1.5508   0.31960   0.31779  -0.2569   0.0016   1.0000
  29.800   1.5498   0.32307   0.32132  -0.2599   0.0016   1.0000
  30.000   1.5503   0.32594   0.32423  -0.2625   0.0016   1.0000
