  
       XFOIL         Version 6.99
  
 Calculated polar for: MH 114  13.02%                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.100 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
   4.600   1.3422   0.00844   0.00381  -0.1855   0.4700   1.0000
   4.800   1.3599   0.00863   0.00396  -0.1848   0.4607   1.0000
   5.000   1.3779   0.00879   0.00409  -0.1840   0.4523   1.0000
   5.400   1.4118   0.00916   0.00440  -0.1821   0.4348   1.0000
   5.600   1.4275   0.00939   0.00458  -0.1809   0.4262   1.0000
   5.800   1.4448   0.00957   0.00474  -0.1801   0.4178   1.0000
   6.000   1.4605   0.00980   0.00494  -0.1789   0.4094   1.0000
   6.200   1.4771   0.01001   0.00512  -0.1779   0.4006   1.0000
   6.400   1.4928   0.01025   0.00532  -0.1768   0.3927   1.0000
   6.600   1.5084   0.01048   0.00554  -0.1757   0.3838   1.0000
   6.800   1.5240   0.01073   0.00576  -0.1746   0.3759   1.0000
   7.000   1.5392   0.01100   0.00599  -0.1734   0.3671   1.0000
   7.200   1.5545   0.01126   0.00623  -0.1723   0.3588   1.0000
   7.400   1.5687   0.01155   0.00650  -0.1709   0.3505   1.0000
   7.600   1.5838   0.01182   0.00675  -0.1698   0.3426   1.0000
   7.800   1.5975   0.01216   0.00705  -0.1684   0.3342   1.0000
   8.000   1.6123   0.01245   0.00733  -0.1673   0.3262   1.0000
   8.400   1.6394   0.01314   0.00798  -0.1646   0.3097   1.0000
   8.600   1.6513   0.01356   0.00837  -0.1630   0.3011   1.0000
   8.800   1.6651   0.01391   0.00871  -0.1617   0.2932   1.0000
   9.000   1.6769   0.01435   0.00912  -0.1602   0.2849   1.0000
   9.200   1.6896   0.01476   0.00953  -0.1588   0.2768   1.0000
   9.400   1.7009   0.01525   0.00999  -0.1573   0.2686   1.0000
   9.600   1.7125   0.01573   0.01045  -0.1558   0.2601   1.0000
   9.800   1.7235   0.01625   0.01095  -0.1542   0.2520   1.0000
  10.000   1.7330   0.01686   0.01153  -0.1525   0.2425   1.0000
  10.200   1.7441   0.01740   0.01207  -0.1511   0.2344   1.0000
  10.400   1.7531   0.01808   0.01271  -0.1493   0.2259   1.0000
  10.600   1.7636   0.01867   0.01330  -0.1479   0.2181   1.0000
  10.800   1.7721   0.01941   0.01401  -0.1462   0.2095   1.0000
  11.000   1.7795   0.02022   0.01479  -0.1444   0.1998   1.0000
  11.200   1.7889   0.02094   0.01550  -0.1429   0.1923   1.0000
  11.600   1.8038   0.02266   0.01719  -0.1396   0.1757   1.0000
  11.800   1.8098   0.02366   0.01816  -0.1379   0.1677   1.0000
  12.000   1.8158   0.02469   0.01916  -0.1362   0.1586   1.0000
  12.200   1.8222   0.02570   0.02017  -0.1347   0.1511   1.0000
  12.400   1.8263   0.02692   0.02135  -0.1329   0.1428   1.0000
  12.600   1.8334   0.02794   0.02238  -0.1316   0.1363   1.0000
  12.800   1.8369   0.02927   0.02369  -0.1299   0.1288   1.0000
  13.000   1.8434   0.03039   0.02482  -0.1286   0.1226   1.0000
  13.200   1.8466   0.03181   0.02623  -0.1271   0.1161   1.0000
  13.400   1.8522   0.03306   0.02749  -0.1258   0.1101   1.0000
  13.600   1.8542   0.03466   0.02907  -0.1243   0.1032   1.0000
  13.800   1.8578   0.03616   0.03057  -0.1231   0.0969   1.0000
  14.000   1.8604   0.03779   0.03219  -0.1218   0.0911   1.0000
  14.200   1.8607   0.03967   0.03406  -0.1204   0.0839   1.0000
  14.400   1.8636   0.04136   0.03576  -0.1193   0.0788   1.0000
  14.600   1.8646   0.04327   0.03766  -0.1182   0.0734   1.0000
  14.800   1.8649   0.04531   0.03970  -0.1172   0.0675   1.0000
  15.000   1.8656   0.04735   0.04175  -0.1162   0.0631   1.0000
  15.200   1.8667   0.04940   0.04382  -0.1153   0.0588   1.0000
  15.400   1.8658   0.05170   0.04612  -0.1145   0.0545   1.0000
  15.600   1.8663   0.05391   0.04836  -0.1138   0.0508   1.0000
  15.800   1.8654   0.05633   0.05080  -0.1131   0.0469   1.0000
  16.000   1.8641   0.05886   0.05336  -0.1126   0.0437   1.0000
  16.200   1.8646   0.06121   0.05575  -0.1121   0.0408   1.0000
  16.400   1.8618   0.06400   0.05856  -0.1117   0.0379   1.0000
  16.600   1.8611   0.06661   0.06121  -0.1114   0.0355   1.0000
  16.800   1.8594   0.06939   0.06403  -0.1112   0.0331   1.0000
  17.000   1.8560   0.07244   0.06711  -0.1111   0.0308   1.0000
  17.200   1.8548   0.07525   0.06999  -0.1111   0.0290   1.0000
  17.400   1.8512   0.07843   0.07321  -0.1112   0.0270   1.0000
  17.600   1.8476   0.08164   0.07647  -0.1113   0.0252   1.0000
  17.800   1.8450   0.08479   0.07967  -0.1116   0.0236   1.0000
  18.000   1.8399   0.08834   0.08327  -0.1120   0.0220   1.0000
  18.200   1.8357   0.09179   0.08678  -0.1124   0.0205   1.0000
  18.400   1.8322   0.09518   0.09023  -0.1129   0.0192   1.0000
  18.600   1.8262   0.09898   0.09410  -0.1137   0.0180   1.0000
  18.800   1.8208   0.10273   0.09791  -0.1144   0.0168   1.0000
  19.000   1.8170   0.10624   0.10148  -0.1152   0.0158   1.0000
  19.200   1.8108   0.11019   0.10549  -0.1162   0.0147   1.0000
  19.400   1.8043   0.11421   0.10957  -0.1174   0.0138   1.0000
  19.600   1.8003   0.11782   0.11325  -0.1184   0.0129   1.0000
  19.800   1.7946   0.12172   0.11722  -0.1197   0.0121   1.0000
  20.000   1.7875   0.12590   0.12146  -0.1212   0.0113   1.0000
  20.200   1.7828   0.12966   0.12529  -0.1225   0.0107   1.0000
  20.400   1.7779   0.13346   0.12916  -0.1240   0.0099   1.0000
  20.600   1.7712   0.13763   0.13339  -0.1257   0.0093   1.0000
  20.800   1.7646   0.14177   0.13759  -0.1275   0.0087   1.0000
  21.000   1.7609   0.14537   0.14126  -0.1291   0.0081   1.0000
  21.200   1.7550   0.14941   0.14537  -0.1311   0.0076   1.0000
  21.400   1.7489   0.15347   0.14949  -0.1331   0.0072   1.0000
  21.600   1.7429   0.15749   0.15358  -0.1352   0.0067   1.0000
  21.800   1.7382   0.16133   0.15749  -0.1372   0.0062   1.0000
  22.000   1.7337   0.16509   0.16131  -0.1393   0.0058   1.0000
  22.200   1.7271   0.16931   0.16559  -0.1417   0.0054   1.0000
  22.400   1.7208   0.17347   0.16981  -0.1442   0.0050   1.0000
  22.600   1.7173   0.17707   0.17348  -0.1463   0.0047   1.0000
  22.800   1.7114   0.18118   0.17766  -0.1489   0.0043   1.0000
  23.000   1.7068   0.18501   0.18154  -0.1513   0.0041   1.0000
  23.200   1.7001   0.18930   0.18590  -0.1541   0.0038   1.0000
  23.400   1.6951   0.19325   0.18992  -0.1568   0.0036   1.0000
  23.600   1.6908   0.19706   0.19380  -0.1594   0.0033   1.0000
  23.800   1.6847   0.20125   0.19805  -0.1623   0.0031   1.0000
  24.000   1.6794   0.20528   0.20213  -0.1651   0.0028   1.0000
  24.200   1.6724   0.20967   0.20660  -0.1683   0.0027   1.0000
  24.400   1.6683   0.21345   0.21043  -0.1711   0.0025   1.0000
  24.600   1.6625   0.21764   0.21470  -0.1742   0.0024   1.0000
  24.800   1.6588   0.22140   0.21851  -0.1770   0.0022   1.0000
  25.000   1.6519   0.22586   0.22304  -0.1804   0.0020   1.0000
  25.200   1.6466   0.23002   0.22727  -0.1836   0.0020   1.0000
  25.400   1.6400   0.23446   0.23177  -0.1871   0.0018   1.0000
  25.800   1.6296   0.24284   0.24028  -0.1937   0.0016   1.0000
  26.000   1.6241   0.24714   0.24464  -0.1971   0.0014   1.0000
  26.200   1.6203   0.25102   0.24859  -0.2002   0.0014   1.0000
  26.400   1.6132   0.25582   0.25345  -0.2041   0.0013   1.0000
  26.600   1.6094   0.25974   0.25742  -0.2073   0.0012   1.0000
  26.800   1.6045   0.26400   0.26175  -0.2108   0.0012   1.0000
  27.000   1.5987   0.26858   0.26637  -0.2145   0.0011   1.0000
  27.200   1.5915   0.27359   0.27144  -0.2185   0.0010   1.0000
  27.400   1.5868   0.27792   0.27584  -0.2221   0.0010   1.0000
  27.600   1.5820   0.28231   0.28029  -0.2256   0.0010   1.0000
  27.800   1.5794   0.28609   0.28412  -0.2288   0.0008   1.0000
  28.000   1.5758   0.29016   0.28824  -0.2322   0.0009   1.0000
  28.200   1.5730   0.29403   0.29217  -0.2354   0.0008   1.0000
  28.400   1.5703   0.29792   0.29611  -0.2387   0.0008   1.0000
  28.600   1.5671   0.30196   0.30019  -0.2420   0.0007   1.0000
  28.800   1.5660   0.30538   0.30365  -0.2450   0.0007   1.0000
  29.000   1.5621   0.30974   0.30805  -0.2485   0.0007   1.0000
  29.200   1.5616   0.31291   0.31126  -0.2513   0.0007   1.0000
  29.400   1.5586   0.31710   0.31548  -0.2547   0.0006   1.0000
  29.600   1.5562   0.32107   0.31948  -0.2580   0.0006   1.0000
  29.800   1.5546   0.32468   0.32311  -0.2611   0.0005   1.0000
  30.000   1.5547   0.32764   0.32611  -0.2637   0.0005   1.0000
