  
       XFOIL         Version 6.99
  
 Calculated polar for: MH 114  13.02%                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  24.600   1.6715   0.21593   0.21298  -0.1731   0.0020   1.0000
  24.800   1.6660   0.22006   0.21715  -0.1762   0.0018   1.0000
  25.000   1.6584   0.22466   0.22183  -0.1797   0.0017   1.0000
  25.200   1.6549   0.22836   0.22559  -0.1825   0.0016   1.0000
  25.400   1.6497   0.23247   0.22977  -0.1857   0.0015   1.0000
  25.600   1.6457   0.23631   0.23367  -0.1888   0.0014   1.0000
  25.800   1.6392   0.24078   0.23821  -0.1923   0.0013   1.0000
  26.000   1.6330   0.24522   0.24271  -0.1958   0.0012   1.0000
  26.200   1.6276   0.24947   0.24701  -0.1992   0.0012   1.0000
  26.400   1.6176   0.25501   0.25262  -0.2036   0.0010   1.0000
  26.600   1.6136   0.25899   0.25666  -0.2068   0.0010   1.0000
  26.800   1.6083   0.26330   0.26105  -0.2103   0.0010   1.0000
  27.000   1.6050   0.26716   0.26496  -0.2135   0.0009   1.0000
  27.200   1.6004   0.27136   0.26922  -0.2170   0.0009   1.0000
  27.400   1.5968   0.27531   0.27323  -0.2203   0.0008   1.0000
  27.600   1.5923   0.27954   0.27751  -0.2237   0.0008   1.0000
  27.800   1.5864   0.28425   0.28228  -0.2276   0.0007   1.0000
  28.000   1.5848   0.28767   0.28575  -0.2305   0.0007   1.0000
  28.200   1.5788   0.29253   0.29066  -0.2344   0.0006   1.0000
  28.400   1.5773   0.29595   0.29413  -0.2374   0.0006   1.0000
  28.600   1.5714   0.30086   0.29909  -0.2413   0.0006   1.0000
  28.800   1.5701   0.30430   0.30257  -0.2443   0.0006   1.0000
  29.000   1.5638   0.30951   0.30783  -0.2484   0.0005   1.0000
  29.200   1.5638   0.31248   0.31083  -0.2511   0.0005   1.0000
  29.400   1.5589   0.31737   0.31576  -0.2550   0.0005   1.0000
  29.600   1.5575   0.32094   0.31937  -0.2580   0.0005   1.0000
  29.800   1.5573   0.32402   0.32248  -0.2607   0.0004   1.0000
  30.000   1.5571   0.32709   0.32558  -0.2634   0.0004   1.0000
