  
       XFOIL         Version 6.99
  
 Calculated polar for: MH 114  13.02%                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.800 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  13.600   1.8788   0.03240   0.02683  -0.1268   0.0701   1.0000
  13.800   1.8832   0.03377   0.02820  -0.1255   0.0657   1.0000
  14.000   1.8855   0.03537   0.02979  -0.1241   0.0603   1.0000
  14.200   1.8874   0.03704   0.03146  -0.1227   0.0552   1.0000
  14.400   1.8906   0.03864   0.03306  -0.1215   0.0515   1.0000
  14.600   1.8943   0.04022   0.03466  -0.1205   0.0481   1.0000
  14.800   1.8946   0.04217   0.03661  -0.1193   0.0440   1.0000
  15.000   1.8988   0.04380   0.03826  -0.1184   0.0413   1.0000
  15.200   1.8985   0.04591   0.04038  -0.1173   0.0378   1.0000
  15.400   1.9012   0.04776   0.04226  -0.1165   0.0353   1.0000
  15.600   1.9017   0.04987   0.04438  -0.1156   0.0325   1.0000
  15.800   1.9022   0.05205   0.04659  -0.1149   0.0299   1.0000
  16.000   1.9030   0.05424   0.04880  -0.1142   0.0277   1.0000
  16.200   1.9022   0.05666   0.05124  -0.1136   0.0253   1.0000
  16.400   1.9021   0.05905   0.05367  -0.1131   0.0234   1.0000
  16.600   1.9001   0.06172   0.05637  -0.1126   0.0212   1.0000
  16.800   1.9004   0.06414   0.05883  -0.1123   0.0197   1.0000
  17.000   1.8978   0.06700   0.06172  -0.1120   0.0181   1.0000
  17.200   1.8962   0.06976   0.06453  -0.1119   0.0166   1.0000
  17.400   1.8945   0.07260   0.06741  -0.1118   0.0152   1.0000
  17.600   1.8905   0.07582   0.07067  -0.1118   0.0139   1.0000
  17.800   1.8886   0.07876   0.07367  -0.1119   0.0129   1.0000
  18.000   1.8849   0.08199   0.07695  -0.1121   0.0117   1.0000
  18.200   1.8811   0.08531   0.08032  -0.1124   0.0108   1.0000
  18.400   1.8776   0.08864   0.08371  -0.1127   0.0100   1.0000
  18.600   1.8729   0.09217   0.08730  -0.1132   0.0092   1.0000
  18.800   1.8689   0.09564   0.09082  -0.1138   0.0085   1.0000
  19.000   1.8646   0.09918   0.09442  -0.1145   0.0079   1.0000
  19.200   1.8588   0.10299   0.09829  -0.1153   0.0072   1.0000
  19.400   1.8539   0.10667   0.10203  -0.1161   0.0067   1.0000
  19.600   1.8494   0.11034   0.10576  -0.1171   0.0063   1.0000
  19.800   1.8441   0.11415   0.10964  -0.1182   0.0058   1.0000
  20.000   1.8382   0.11806   0.11361  -0.1193   0.0053   1.0000
  20.200   1.8329   0.12189   0.11750  -0.1206   0.0050   1.0000
  20.400   1.8274   0.12576   0.12144  -0.1219   0.0046   1.0000
  20.600   1.8225   0.12953   0.12527  -0.1233   0.0042   1.0000
  20.800   1.8157   0.13366   0.12947  -0.1249   0.0039   1.0000
  21.000   1.8098   0.13765   0.13352  -0.1266   0.0035   1.0000
  21.200   1.8056   0.14130   0.13724  -0.1281   0.0033   1.0000
  21.400   1.7998   0.14528   0.14128  -0.1300   0.0031   1.0000
  21.600   1.7938   0.14929   0.14536  -0.1319   0.0029   1.0000
  21.800   1.7882   0.15321   0.14933  -0.1338   0.0026   1.0000
  22.000   1.7827   0.15711   0.15330  -0.1358   0.0024   1.0000
  22.200   1.7773   0.16101   0.15726  -0.1379   0.0022   1.0000
  22.400   1.7731   0.16468   0.16100  -0.1399   0.0021   1.0000
  22.600   1.7658   0.16897   0.16535  -0.1423   0.0019   1.0000
  22.800   1.7604   0.17289   0.16933  -0.1446   0.0016   1.0000
  23.000   1.7553   0.17677   0.17328  -0.1470   0.0016   1.0000
  23.200   1.7514   0.18039   0.17695  -0.1492   0.0015   1.0000
  23.400   1.7457   0.18440   0.18103  -0.1518   0.0014   1.0000
  23.600   1.7394   0.18854   0.18524  -0.1545   0.0012   1.0000
  23.800   1.7338   0.19252   0.18927  -0.1571   0.0011   1.0000
  24.000   1.7263   0.19693   0.19375  -0.1601   0.0010   1.0000
  24.200   1.7233   0.20038   0.19726  -0.1625   0.0009   1.0000
  24.400   1.7168   0.20459   0.20153  -0.1655   0.0008   1.0000
  24.600   1.7135   0.20812   0.20512  -0.1680   0.0008   1.0000
  24.800   1.7059   0.21255   0.20961  -0.1713   0.0007   1.0000
  25.000   1.6993   0.21679   0.21392  -0.1745   0.0006   1.0000
  25.200   1.6957   0.22040   0.21759  -0.1772   0.0006   1.0000
  25.400   1.6867   0.22523   0.22249  -0.1809   0.0005   1.0000
  25.600   1.6832   0.22884   0.22615  -0.1837   0.0005   1.0000
  25.800   1.6754   0.23349   0.23087  -0.1873   0.0004   1.0000
  26.000   1.6713   0.23725   0.23469  -0.1903   0.0004   1.0000
  26.200   1.6654   0.24148   0.23899  -0.1937   0.0004   1.0000
  26.400   1.6605   0.24549   0.24305  -0.1969   0.0003   1.0000
  26.600   1.6544   0.24985   0.24748  -0.2004   0.0003   1.0000
  26.800   1.6515   0.25335   0.25104  -0.2033   0.0004   1.0000
  27.000   1.6445   0.25799   0.25574  -0.2071   0.0003   1.0000
  27.200   1.6400   0.26197   0.25977  -0.2104   0.0003   1.0000
  27.400   1.6329   0.26670   0.26456  -0.2142   0.0003   1.0000
  27.600   1.6297   0.27035   0.26826  -0.2173   0.0003   1.0000
  27.800   1.6175   0.27665   0.27464  -0.2223   0.0002   1.0000
  28.000   1.6187   0.27909   0.27712  -0.2245   0.0002   1.0000
  28.200   1.6087   0.28485   0.28296  -0.2292   0.0002   1.0000
  28.400   1.6081   0.28786   0.28601  -0.2319   0.0002   1.0000
  28.600   1.5993   0.29340   0.29161  -0.2363   0.0002   1.0000
  28.800   1.5977   0.29674   0.29499  -0.2393   0.0002   1.0000
  29.000   1.5877   0.30290   0.30123  -0.2441   0.0002   1.0000
  29.200   1.5884   0.30549   0.30385  -0.2465   0.0002   1.0000
  29.400   1.5786   0.31182   0.31025  -0.2514   0.0001   1.0000
  29.600   1.5767   0.31538   0.31385  -0.2545   0.0001   1.0000
  29.800   1.5735   0.31950   0.31802  -0.2579   0.0001   1.0000
  30.000   1.5713   0.32319   0.32175  -0.2610   0.0001   1.0000
