  
       XFOIL         Version 6.99
  
 Calculated polar for: MH 117  9.8%                                    
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.400 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
   4.000   0.7647   0.00802   0.00282  -0.0679   0.5403   1.0000
   4.200   0.7851   0.00816   0.00292  -0.0675   0.5225   1.0000
   4.400   0.8051   0.00833   0.00303  -0.0670   0.5028   1.0000
   4.600   0.8251   0.00851   0.00316  -0.0666   0.4804   1.0000
   4.800   0.8446   0.00874   0.00332  -0.0660   0.4552   1.0000
   5.000   0.8636   0.00901   0.00348  -0.0655   0.4263   1.0000
   5.200   0.8823   0.00932   0.00368  -0.0649   0.3959   1.0000
   5.400   0.9009   0.00966   0.00391  -0.0643   0.3670   1.0000
   5.600   0.9191   0.01004   0.00416  -0.0636   0.3370   1.0000
   5.800   0.9371   0.01046   0.00446  -0.0630   0.3068   1.0000
   6.000   0.9552   0.01086   0.00475  -0.0624   0.2789   1.0000
   6.200   0.9734   0.01126   0.00506  -0.0618   0.2538   1.0000
   6.400   0.9914   0.01168   0.00538  -0.0611   0.2290   1.0000
   6.600   1.0090   0.01214   0.00572  -0.0605   0.2046   1.0000
   6.800   1.0266   0.01258   0.00608  -0.0598   0.1820   1.0000
   7.000   1.0441   0.01304   0.00645  -0.0592   0.1616   1.0000
   7.200   1.0613   0.01351   0.00686  -0.0585   0.1418   1.0000
   7.400   1.0780   0.01403   0.00729  -0.0577   0.1241   1.0000
   7.600   1.0950   0.01452   0.00773  -0.0569   0.1090   1.0000
   7.800   1.1116   0.01503   0.00819  -0.0561   0.0958   1.0000
   8.000   1.1274   0.01560   0.00870  -0.0552   0.0848   1.0000
   8.200   1.1442   0.01606   0.00918  -0.0544   0.0764   1.0000
   8.400   1.1600   0.01660   0.00973  -0.0535   0.0693   1.0000
   8.600   1.1750   0.01719   0.01030  -0.0525   0.0625   1.0000
   8.800   1.1909   0.01769   0.01086  -0.0516   0.0570   1.0000
   9.000   1.2058   0.01824   0.01140  -0.0506   0.0513   1.0000
   9.200   1.2202   0.01882   0.01202  -0.0495   0.0466   1.0000
   9.400   1.2360   0.01926   0.01249  -0.0487   0.0420   1.0000
   9.600   1.2462   0.02012   0.01335  -0.0471   0.0374   1.0000
   9.800   1.2636   0.02038   0.01368  -0.0464   0.0339   1.0000
  10.000   1.2759   0.02103   0.01431  -0.0451   0.0299   1.0000
  10.200   1.2863   0.02169   0.01503  -0.0435   0.0266   1.0000
  10.400   1.2994   0.02213   0.01548  -0.0423   0.0230   1.0000
  10.600   1.3034   0.02314   0.01652  -0.0398   0.0195   1.0000
  10.800   1.3142   0.02373   0.01718  -0.0384   0.0163   1.0000
  11.000   1.3132   0.02513   0.01861  -0.0355   0.0136   1.0000
  11.200   1.3211   0.02596   0.01952  -0.0339   0.0114   1.0000
  11.400   1.3246   0.02711   0.02070  -0.0320   0.0100   1.0000
  11.600   1.3244   0.02860   0.02228  -0.0299   0.0089   1.0000
  11.800   1.3323   0.02950   0.02326  -0.0287   0.0079   1.0000
  12.000   1.3338   0.03095   0.02482  -0.0271   0.0076   1.0000
  12.200   1.3389   0.03215   0.02606  -0.0261   0.0069   1.0000
  12.400   1.3347   0.03423   0.02824  -0.0246   0.0064   1.0000
  12.600   1.3285   0.03662   0.03076  -0.0233   0.0062   1.0000
  12.800   1.3253   0.03888   0.03313  -0.0224   0.0060   1.0000
  13.000   1.3244   0.04099   0.03536  -0.0217   0.0059   1.0000
  13.200   1.3250   0.04303   0.03752  -0.0213   0.0057   1.0000
  13.400   1.3234   0.04539   0.04000  -0.0211   0.0055   1.0000
  13.600   1.3211   0.04792   0.04265  -0.0210   0.0054   1.0000
  13.800   1.3166   0.05083   0.04569  -0.0212   0.0052   1.0000
  14.000   1.3131   0.05370   0.04868  -0.0215   0.0051   1.0000
  14.200   1.3079   0.05690   0.05200  -0.0221   0.0050   1.0000
  14.400   1.3015   0.06038   0.05561  -0.0229   0.0050   1.0000
  14.600   1.2967   0.06379   0.05913  -0.0240   0.0049   1.0000
  14.800   1.2898   0.06762   0.06312  -0.0252   0.0049   1.0000
  15.000   1.2810   0.07193   0.06756  -0.0268   0.0048   1.0000
  15.200   1.2750   0.07602   0.07176  -0.0287   0.0047   1.0000
  15.400   1.2674   0.08049   0.07634  -0.0308   0.0046   1.0000
  15.600   1.2568   0.08565   0.08164  -0.0331   0.0046   1.0000
  15.800   1.2488   0.09059   0.08666  -0.0358   0.0044   1.0000
  16.000   1.2392   0.09594   0.09213  -0.0386   0.0044   1.0000
  16.200   1.2261   0.10208   0.09846  -0.0416   0.0046   1.0000
  16.400   1.2165   0.10779   0.10427  -0.0448   0.0045   1.0000
  16.600   1.2067   0.11369   0.11025  -0.0482   0.0044   1.0000
  16.800   1.1931   0.12051   0.11725  -0.0520   0.0045   1.0000
  17.000   1.1804   0.12731   0.12418  -0.0559   0.0046   1.0000
  17.200   1.1684   0.13416   0.13116  -0.0599   0.0046   1.0000
  17.400   1.1545   0.14164   0.13877  -0.0644   0.0047   1.0000
  17.600   1.1401   0.14950   0.14676  -0.0691   0.0048   1.0000
  17.800   1.1274   0.15712   0.15446  -0.0737   0.0048   1.0000
  18.000   1.1149   0.16501   0.16245  -0.0785   0.0048   1.0000
  18.200   1.0941   0.17578   0.17336  -0.0850   0.0050   1.0000
  18.600   0.7942   0.21826   0.21637  -0.1015   0.0088   1.0000
  18.800   0.7991   0.22035   0.21847  -0.1024   0.0097   1.0000
