  
       XFOIL         Version 6.99
  
 Calculated polar for: MH 117  9.8%                                    
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.700 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  10.000   1.3460   0.01484   0.00908  -0.0564   0.0059   1.0000
  10.200   1.3614   0.01535   0.00960  -0.0555   0.0040   1.0000
  10.400   1.3766   0.01586   0.01013  -0.0545   0.0029   1.0000
  10.600   1.3913   0.01638   0.01068  -0.0534   0.0022   1.0000
  10.800   1.4066   0.01683   0.01117  -0.0524   0.0019   1.0000
  11.000   1.4213   0.01730   0.01168  -0.0514   0.0017   1.0000
  11.200   1.4348   0.01784   0.01226  -0.0501   0.0015   1.0000
  11.400   1.4452   0.01859   0.01307  -0.0484   0.0012   1.0000
  11.600   1.4580   0.01903   0.01356  -0.0471   0.0011   1.0000
  11.800   1.4684   0.01951   0.01407  -0.0453   0.0010   1.0000
  12.000   1.4771   0.02005   0.01467  -0.0433   0.0010   1.0000
  12.200   1.4857   0.02060   0.01527  -0.0414   0.0009   1.0000
  12.400   1.4933   0.02124   0.01596  -0.0394   0.0008   1.0000
  12.600   1.5009   0.02189   0.01667  -0.0375   0.0008   1.0000
  12.800   1.5074   0.02264   0.01748  -0.0356   0.0008   1.0000
  13.000   1.5141   0.02340   0.01829  -0.0339   0.0007   1.0000
  13.200   1.5174   0.02442   0.01939  -0.0319   0.0007   1.0000
  13.400   1.5220   0.02540   0.02044  -0.0302   0.0006   1.0000
  13.600   1.5242   0.02661   0.02173  -0.0284   0.0006   1.0000
  13.800   1.5261   0.02790   0.02311  -0.0268   0.0006   1.0000
  14.000   1.5272   0.02932   0.02462  -0.0253   0.0006   1.0000
  14.200   1.5282   0.03083   0.02621  -0.0240   0.0006   1.0000
  14.400   1.5326   0.03209   0.02752  -0.0231   0.0006   1.0000
  14.600   1.5269   0.03435   0.02991  -0.0219   0.0006   1.0000
  14.800   1.5297   0.03591   0.03153  -0.0212   0.0006   1.0000
  15.000   1.5280   0.03797   0.03368  -0.0206   0.0006   1.0000
  15.200   1.5154   0.04132   0.03718  -0.0201   0.0005   1.0000
  15.400   1.5056   0.04457   0.04057  -0.0200   0.0005   1.0000
  15.600   1.5038   0.04701   0.04308  -0.0201   0.0005   1.0000
  15.800   1.4836   0.05191   0.04816  -0.0209   0.0005   1.0000
  16.000   1.4734   0.05578   0.05215  -0.0219   0.0005   1.0000
  16.200   1.4856   0.05666   0.05303  -0.0220   0.0005   1.0000
  16.400   1.4650   0.06237   0.05890  -0.0240   0.0005   1.0000
  16.600   1.4435   0.06862   0.06531  -0.0265   0.0005   1.0000
  16.800   1.4449   0.07140   0.06813  -0.0277   0.0005   1.0000
  17.000   1.4356   0.07610   0.07292  -0.0298   0.0005   1.0000
  17.200   1.4251   0.08119   0.07811  -0.0323   0.0005   1.0000
  17.400   1.4155   0.08630   0.08331  -0.0349   0.0005   1.0000
  17.600   1.3995   0.09283   0.08996  -0.0384   0.0005   1.0000
  17.800   1.3710   0.10225   0.09954  -0.0437   0.0005   1.0000
  18.000   1.3444   0.11163   0.10906  -0.0491   0.0005   1.0000
  18.200   1.3288   0.11882   0.11634  -0.0531   0.0005   1.0000
  18.400   1.3141   0.12588   0.12349  -0.0572   0.0005   1.0000
  18.600   1.3010   0.13267   0.13036  -0.0611   0.0005   1.0000
  18.800   1.2769   0.14221   0.14001  -0.0668   0.0005   1.0000
  19.000   1.2614   0.14985   0.14774  -0.0713   0.0006   1.0000
  19.200   1.2477   0.15712   0.15508  -0.0757   0.0006   1.0000
  19.400   1.2344   0.16439   0.16243  -0.0802   0.0006   1.0000
  19.600   1.2158   0.17324   0.17137  -0.0857   0.0006   1.0000
  19.800   1.2045   0.18032   0.17851  -0.0901   0.0006   1.0000
  20.000   1.1935   0.18744   0.18569  -0.0945   0.0006   1.0000
  20.200   1.1816   0.19494   0.19326  -0.0993   0.0006   1.0000
  20.400   1.1751   0.20099   0.19935  -0.1031   0.0006   1.0000
  20.600   1.1680   0.20741   0.20583  -0.1071   0.0006   1.0000
  20.800   1.1631   0.21317   0.21164  -0.1108   0.0006   1.0000
  21.000   1.1577   0.21928   0.21780  -0.1146   0.0007   1.0000
  21.200   1.1534   0.22515   0.22371  -0.1183   0.0007   1.0000
  21.400   1.1517   0.23017   0.22877  -0.1215   0.0007   1.0000
  21.600   1.1456   0.23708   0.23573  -0.1256   0.0007   1.0000
  21.800   1.1448   0.24194   0.24063  -0.1287   0.0007   1.0000
  22.000   1.1418   0.24792   0.24666  -0.1322   0.0007   1.0000
