  
       XFOIL         Version 6.99
  
 Calculated polar for: MH 117  9.8%                                    
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
   3.800   0.7444   0.00733   0.00241  -0.0684   0.5315   1.0000
   4.000   0.7650   0.00747   0.00250  -0.0680   0.5139   1.0000
   4.200   0.7855   0.00763   0.00261  -0.0677   0.4941   1.0000
   4.400   0.8055   0.00782   0.00273  -0.0672   0.4722   1.0000
   4.600   0.8252   0.00805   0.00286  -0.0667   0.4460   1.0000
   4.800   0.8446   0.00832   0.00303  -0.0662   0.4176   1.0000
   5.000   0.8637   0.00862   0.00322  -0.0657   0.3877   1.0000
   5.200   0.8828   0.00894   0.00343  -0.0652   0.3600   1.0000
   5.400   0.9016   0.00929   0.00366  -0.0647   0.3313   1.0000
   5.600   0.9202   0.00966   0.00391  -0.0641   0.3019   1.0000
   5.800   0.9388   0.01004   0.00418  -0.0636   0.2752   1.0000
   6.000   0.9576   0.01040   0.00445  -0.0630   0.2511   1.0000
   6.200   0.9761   0.01078   0.00474  -0.0625   0.2268   1.0000
   6.400   0.9943   0.01119   0.00504  -0.0619   0.2034   1.0000
   6.600   1.0126   0.01159   0.00535  -0.0614   0.1820   1.0000
   6.800   1.0307   0.01200   0.00568  -0.0608   0.1625   1.0000
   7.000   1.0486   0.01242   0.00602  -0.0602   0.1428   1.0000
   7.200   1.0662   0.01288   0.00641  -0.0595   0.1254   1.0000
   7.400   1.0838   0.01332   0.00679  -0.0588   0.1101   1.0000
   7.600   1.1012   0.01377   0.00718  -0.0582   0.0964   1.0000
   7.800   1.1181   0.01425   0.00761  -0.0574   0.0848   1.0000
   8.000   1.1355   0.01468   0.00803  -0.0567   0.0760   1.0000
   8.200   1.1527   0.01512   0.00848  -0.0560   0.0686   1.0000
   8.400   1.1681   0.01571   0.00903  -0.0550   0.0608   1.0000
   8.600   1.1860   0.01605   0.00941  -0.0544   0.0556   1.0000
   8.800   1.2005   0.01669   0.01002  -0.0533   0.0490   1.0000
   9.000   1.2183   0.01699   0.01039  -0.0527   0.0452   1.0000
   9.200   1.2337   0.01752   0.01088  -0.0518   0.0401   1.0000
   9.400   1.2491   0.01801   0.01141  -0.0508   0.0362   1.0000
   9.600   1.2653   0.01841   0.01183  -0.0500   0.0324   1.0000
   9.800   1.2777   0.01910   0.01251  -0.0487   0.0278   1.0000
  10.000   1.2940   0.01945   0.01293  -0.0479   0.0252   1.0000
  10.200   1.3067   0.02007   0.01352  -0.0467   0.0216   1.0000
  10.400   1.3190   0.02067   0.01416  -0.0453   0.0183   1.0000
  10.600   1.3272   0.02142   0.01491  -0.0434   0.0144   1.0000
  10.800   1.3354   0.02214   0.01569  -0.0414   0.0116   1.0000
  11.000   1.3376   0.02327   0.01683  -0.0388   0.0092   1.0000
  11.200   1.3460   0.02399   0.01762  -0.0370   0.0078   1.0000
  11.400   1.3525   0.02486   0.01852  -0.0353   0.0069   1.0000
  11.600   1.3502   0.02638   0.02015  -0.0326   0.0060   1.0000
  11.800   1.3562   0.02736   0.02122  -0.0310   0.0056   1.0000
  12.000   1.3594   0.02857   0.02253  -0.0293   0.0055   1.0000
  12.200   1.3635   0.02978   0.02383  -0.0278   0.0051   1.0000
  12.400   1.3664   0.03113   0.02527  -0.0265   0.0048   1.0000
  12.600   1.3682   0.03263   0.02686  -0.0253   0.0046   1.0000
  12.800   1.3690   0.03430   0.02862  -0.0242   0.0044   1.0000
  13.000   1.3677   0.03624   0.03066  -0.0232   0.0043   1.0000
  13.200   1.3602   0.03890   0.03344  -0.0223   0.0040   1.0000
  13.400   1.3528   0.04170   0.03636  -0.0217   0.0040   1.0000
  13.600   1.3432   0.04492   0.03972  -0.0214   0.0038   1.0000
  13.800   1.3400   0.04755   0.04247  -0.0214   0.0038   1.0000
  14.000   1.3382   0.05012   0.04515  -0.0216   0.0037   1.0000
  14.200   1.3341   0.05308   0.04826  -0.0220   0.0037   1.0000
  14.400   1.3271   0.05652   0.05181  -0.0226   0.0037   1.0000
  14.600   1.3232   0.05969   0.05511  -0.0235   0.0036   1.0000
  14.800   1.3164   0.06340   0.05894  -0.0246   0.0036   1.0000
  15.000   1.3068   0.06768   0.06334  -0.0261   0.0036   1.0000
  15.200   1.3012   0.07159   0.06738  -0.0277   0.0034   1.0000
  15.400   1.2932   0.07603   0.07195  -0.0296   0.0033   1.0000
  15.600   1.2823   0.08111   0.07716  -0.0319   0.0034   1.0000
  15.800   1.2732   0.08614   0.08231  -0.0345   0.0032   1.0000
  16.000   1.2633   0.09150   0.08779  -0.0372   0.0032   1.0000
  16.200   1.2508   0.09740   0.09381  -0.0402   0.0034   1.0000
  16.400   1.2400   0.10325   0.09979  -0.0434   0.0033   1.0000
  16.600   1.2290   0.10934   0.10599  -0.0468   0.0032   1.0000
  16.800   1.2164   0.11579   0.11256  -0.0503   0.0033   1.0000
  17.000   1.2045   0.12223   0.11912  -0.0539   0.0034   1.0000
  17.200   1.1932   0.12873   0.12573  -0.0577   0.0034   1.0000
  17.400   1.1818   0.13534   0.13245  -0.0615   0.0034   1.0000
  17.600   1.1701   0.14221   0.13942  -0.0656   0.0034   1.0000
  17.800   1.1587   0.14916   0.14647  -0.0697   0.0034   1.0000
  18.000   1.1485   0.15597   0.15337  -0.0738   0.0033   1.0000
  18.200   1.1374   0.16314   0.16065  -0.0782   0.0034   1.0000
  18.400   1.1262   0.17056   0.16815  -0.0827   0.0035   1.0000
  18.600   1.1152   0.17813   0.17581  -0.0872   0.0035   1.0000
  18.800   1.1027   0.18648   0.18423  -0.0922   0.0036   1.0000
  19.000   1.0881   0.19584   0.19368  -0.0977   0.0037   1.0000
  19.200   1.0092   0.23926   0.23711  -0.1164   0.0057   1.0000
