  
       XFOIL         Version 6.99
  
 Calculated polar for: MH 117  9.8%                                    
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
   6.800   1.0462   0.01002   0.00444  -0.0641   0.0961   1.0000
   7.000   1.0655   0.01033   0.00470  -0.0637   0.0849   1.0000
   7.200   1.0848   0.01063   0.00495  -0.0633   0.0750   1.0000
   7.400   1.1043   0.01091   0.00520  -0.0629   0.0671   1.0000
   7.600   1.1232   0.01124   0.00548  -0.0624   0.0577   1.0000
   7.800   1.1416   0.01161   0.00579  -0.0619   0.0480   1.0000
   8.000   1.1607   0.01190   0.00606  -0.0614   0.0431   1.0000
   8.200   1.1793   0.01223   0.00636  -0.0609   0.0370   1.0000
   8.400   1.1981   0.01254   0.00665  -0.0604   0.0329   1.0000
   8.600   1.2163   0.01289   0.00699  -0.0598   0.0280   1.0000
   8.800   1.2351   0.01317   0.00728  -0.0594   0.0258   1.0000
   9.000   1.2528   0.01355   0.00763  -0.0587   0.0224   1.0000
   9.200   1.2709   0.01389   0.00797  -0.0581   0.0194   1.0000
   9.400   1.2885   0.01425   0.00833  -0.0575   0.0170   1.0000
   9.600   1.3051   0.01468   0.00875  -0.0567   0.0138   1.0000
   9.800   1.3222   0.01506   0.00913  -0.0560   0.0119   1.0000
  10.000   1.3378   0.01555   0.00961  -0.0551   0.0091   1.0000
  10.200   1.3528   0.01608   0.01014  -0.0541   0.0065   1.0000
  10.400   1.3666   0.01668   0.01074  -0.0529   0.0044   1.0000
  10.600   1.3807   0.01723   0.01133  -0.0517   0.0033   1.0000
  10.800   1.3931   0.01788   0.01202  -0.0503   0.0026   1.0000
  11.000   1.4054   0.01852   0.01272  -0.0489   0.0022   1.0000
  11.200   1.4186   0.01903   0.01328  -0.0477   0.0021   1.0000
  11.400   1.4304   0.01951   0.01380  -0.0462   0.0019   1.0000
  11.600   1.4397   0.02006   0.01440  -0.0442   0.0017   1.0000
  11.800   1.4470   0.02072   0.01511  -0.0421   0.0015   1.0000
  12.000   1.4559   0.02129   0.01574  -0.0402   0.0015   1.0000
  12.200   1.4523   0.02271   0.01730  -0.0369   0.0012   1.0000
  12.400   1.4604   0.02337   0.01802  -0.0352   0.0011   1.0000
  12.600   1.4671   0.02416   0.01888  -0.0335   0.0011   1.0000
  12.800   1.4730   0.02504   0.01982  -0.0318   0.0011   1.0000
  13.000   1.4779   0.02602   0.02088  -0.0301   0.0011   1.0000
  13.200   1.4821   0.02710   0.02204  -0.0286   0.0010   1.0000
  13.400   1.4860   0.02825   0.02326  -0.0271   0.0010   1.0000
  13.600   1.4885   0.02957   0.02466  -0.0257   0.0009   1.0000
  13.800   1.4890   0.03112   0.02631  -0.0244   0.0009   1.0000
  14.000   1.4909   0.03263   0.02790  -0.0233   0.0009   1.0000
  14.200   1.4913   0.03434   0.02970  -0.0224   0.0009   1.0000
  14.400   1.4912   0.03618   0.03163  -0.0216   0.0009   1.0000
  14.600   1.4896   0.03826   0.03380  -0.0210   0.0009   1.0000
  14.800   1.4887   0.04035   0.03597  -0.0206   0.0009   1.0000
  15.000   1.4851   0.04283   0.03855  -0.0203   0.0009   1.0000
  15.200   1.4802   0.04559   0.04142  -0.0204   0.0008   1.0000
  15.400   1.4748   0.04852   0.04445  -0.0206   0.0008   1.0000
  15.600   1.4690   0.05164   0.04768  -0.0211   0.0008   1.0000
  15.800   1.4577   0.05564   0.05180  -0.0221   0.0008   1.0000
  16.000   1.4501   0.05936   0.05562  -0.0232   0.0008   1.0000
  16.200   1.4444   0.06294   0.05929  -0.0244   0.0008   1.0000
  16.400   1.4327   0.06764   0.06412  -0.0262   0.0008   1.0000
  16.600   1.4184   0.07302   0.06962  -0.0286   0.0008   1.0000
  16.800   1.4082   0.07796   0.07466  -0.0310   0.0008   1.0000
  17.000   1.3938   0.08386   0.08068  -0.0339   0.0008   1.0000
  17.200   1.3795   0.08998   0.08692  -0.0371   0.0008   1.0000
  17.400   1.3628   0.09686   0.09392  -0.0408   0.0008   1.0000
  17.600   1.3429   0.10458   0.10177  -0.0451   0.0008   1.0000
  17.800   1.3207   0.11309   0.11040  -0.0499   0.0008   1.0000
  18.000   1.3005   0.12135   0.11879  -0.0547   0.0008   1.0000
  18.200   1.2794   0.12998   0.12753  -0.0596   0.0008   1.0000
  18.400   1.2614   0.13803   0.13568  -0.0643   0.0008   1.0000
  18.600   1.2441   0.14609   0.14384  -0.0691   0.0009   1.0000
  18.800   1.2257   0.15455   0.15239  -0.0742   0.0009   1.0000
  19.000   1.2107   0.16232   0.16025  -0.0789   0.0009   1.0000
  19.200   1.1979   0.16965   0.16765  -0.0834   0.0009   1.0000
  19.400   1.1873   0.17656   0.17463  -0.0876   0.0009   1.0000
  19.600   1.1759   0.18384   0.18198  -0.0922   0.0009   1.0000
  19.800   1.1671   0.19048   0.18867  -0.0963   0.0009   1.0000
  20.000   1.1600   0.19675   0.19500  -0.1002   0.0009   1.0000
  20.200   1.1527   0.20316   0.20147  -0.1042   0.0009   1.0000
  20.400   1.1463   0.20954   0.20791  -0.1082   0.0009   1.0000
  20.600   1.1423   0.21522   0.21363  -0.1117   0.0010   1.0000
  20.800   1.1357   0.22204   0.22051  -0.1158   0.0010   1.0000
  21.000   1.1316   0.22807   0.22659  -0.1195   0.0010   1.0000
  21.200   1.1218   0.23677   0.23536  -0.1244   0.0010   1.0000
