  
       XFOIL         Version 6.99
  
 Calculated polar for: MH 117  9.8%                                    
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     2.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
   9.000   1.2638   0.01251   0.00690  -0.0606   0.0156   1.0000
   9.200   1.2823   0.01282   0.00721  -0.0601   0.0133   1.0000
   9.400   1.3000   0.01319   0.00757  -0.0595   0.0110   1.0000
   9.600   1.3176   0.01355   0.00793  -0.0588   0.0087   1.0000
   9.800   1.3341   0.01401   0.00837  -0.0580   0.0062   1.0000
  10.000   1.3505   0.01446   0.00881  -0.0572   0.0044   1.0000
  10.200   1.3669   0.01489   0.00927  -0.0563   0.0032   1.0000
  10.400   1.3823   0.01539   0.00979  -0.0553   0.0022   1.0000
  10.600   1.3984   0.01581   0.01023  -0.0545   0.0018   1.0000
  10.800   1.4135   0.01630   0.01075  -0.0535   0.0015   1.0000
  11.000   1.4266   0.01692   0.01144  -0.0521   0.0012   1.0000
  11.200   1.4418   0.01734   0.01188  -0.0512   0.0011   1.0000
  11.400   1.4569   0.01773   0.01230  -0.0502   0.0010   1.0000
  11.600   1.4705   0.01820   0.01281  -0.0490   0.0009   1.0000
  11.800   1.4826   0.01872   0.01336  -0.0476   0.0008   1.0000
  12.000   1.4931   0.01917   0.01386  -0.0458   0.0008   1.0000
  12.200   1.5001   0.01979   0.01453  -0.0435   0.0007   1.0000
  12.400   1.5056   0.02052   0.01533  -0.0411   0.0006   1.0000
  12.600   1.5115   0.02125   0.01613  -0.0389   0.0006   1.0000
  12.800   1.5152   0.02214   0.01711  -0.0365   0.0005   1.0000
  13.000   1.5210   0.02294   0.01798  -0.0346   0.0005   1.0000
  13.200   1.5134   0.02470   0.01992  -0.0313   0.0005   1.0000
  13.400   1.5141   0.02596   0.02127  -0.0293   0.0005   1.0000
  13.600   1.5153   0.02725   0.02265  -0.0275   0.0004   1.0000
  13.800   1.5162   0.02863   0.02411  -0.0259   0.0004   1.0000
  14.000   1.5193   0.02991   0.02546  -0.0246   0.0004   1.0000
  14.200   1.5219   0.03129   0.02690  -0.0235   0.0004   1.0000
  14.400   1.5211   0.03303   0.02873  -0.0224   0.0004   1.0000
  14.600   1.5211   0.03480   0.03058  -0.0215   0.0004   1.0000
  14.800   1.5221   0.03654   0.03240  -0.0208   0.0004   1.0000
  15.000   1.5169   0.03900   0.03496  -0.0202   0.0004   1.0000
  15.200   1.5171   0.04100   0.03703  -0.0199   0.0004   1.0000
  15.400   1.5128   0.04361   0.03973  -0.0198   0.0004   1.0000
  15.600   1.5072   0.04645   0.04267  -0.0199   0.0004   1.0000
  15.800   1.4969   0.05005   0.04639  -0.0204   0.0004   1.0000
  16.000   1.4904   0.05334   0.04979  -0.0210   0.0004   1.0000
  16.200   1.4859   0.05648   0.05300  -0.0219   0.0004   1.0000
  16.400   1.4757   0.06063   0.05726  -0.0232   0.0004   1.0000
  16.600   1.4620   0.06555   0.06230  -0.0251   0.0004   1.0000
  16.800   1.4528   0.06997   0.06681  -0.0270   0.0004   1.0000
  17.000   1.4373   0.07569   0.07265  -0.0296   0.0004   1.0000
  17.200   1.4243   0.08126   0.07833  -0.0324   0.0004   1.0000
  17.400   1.4062   0.08802   0.08521  -0.0359   0.0004   1.0000
  17.600   1.3838   0.09599   0.09331  -0.0403   0.0004   1.0000
  17.800   1.3602   0.10453   0.10199  -0.0451   0.0004   1.0000
  18.000   1.3403   0.11253   0.11010  -0.0497   0.0004   1.0000
  18.200   1.3129   0.12248   0.12018  -0.0554   0.0004   1.0000
  18.400   1.2863   0.13241   0.13023  -0.0612   0.0004   1.0000
  18.600   1.2630   0.14184   0.13977  -0.0668   0.0004   1.0000
  18.800   1.2381   0.15192   0.14996  -0.0729   0.0004   1.0000
  19.200   1.2126   0.16634   0.16452  -0.0816   0.0005   1.0000
  19.400   1.2051   0.17237   0.17060  -0.0853   0.0005   1.0000
  19.600   1.1910   0.18027   0.17857  -0.0902   0.0005   1.0000
  19.800   1.1848   0.18612   0.18446  -0.0938   0.0005   1.0000
  20.000   1.1798   0.19165   0.19003  -0.0973   0.0005   1.0000
  20.200   1.1703   0.19858   0.19703  -0.1016   0.0005   1.0000
  20.400   1.1670   0.20373   0.20220  -0.1049   0.0005   1.0000
  20.600   1.1629   0.20931   0.20782  -0.1084   0.0005   1.0000
  20.800   1.1592   0.21476   0.21331  -0.1118   0.0005   1.0000
  21.000   1.1561   0.22014   0.21873  -0.1152   0.0005   1.0000
  21.200   1.1518   0.22598   0.22461  -0.1189   0.0005   1.0000
  21.400   1.1518   0.23041   0.22907  -0.1217   0.0005   1.0000
  21.600   1.1470   0.23679   0.23549  -0.1256   0.0005   1.0000
  21.800   1.1485   0.24074   0.23946  -0.1281   0.0005   1.0000
  22.000   1.1484   0.24540   0.24415  -0.1311   0.0005   1.0000
  22.200   1.1456   0.25140   0.25019  -0.1346   0.0005   1.0000
  22.400   1.1457   0.25615   0.25497  -0.1375   0.0006   1.0000
  22.600   1.1468   0.26052   0.25937  -0.1403   0.0006   1.0000
  22.800   1.1347   0.27233   0.27127  -0.1460   0.0006   1.0000
