  
       XFOIL         Version 6.99
  
 Calculated polar for: MH 117  9.8%                                    
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.600 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
   5.800   0.9498   0.00831   0.00320  -0.0665   0.1538   1.0000
   6.000   0.9698   0.00859   0.00339  -0.0662   0.1374   1.0000
   6.200   0.9898   0.00885   0.00359  -0.0659   0.1232   1.0000
   6.400   1.0097   0.00912   0.00380  -0.0655   0.1096   1.0000
   6.600   1.0294   0.00940   0.00402  -0.0651   0.0964   1.0000
   6.800   1.0490   0.00969   0.00425  -0.0647   0.0846   1.0000
   7.000   1.0684   0.00999   0.00450  -0.0643   0.0736   1.0000
   7.200   1.0879   0.01028   0.00473  -0.0639   0.0647   1.0000
   7.400   1.1075   0.01055   0.00498  -0.0635   0.0568   1.0000
   7.600   1.1264   0.01089   0.00525  -0.0631   0.0476   1.0000
   7.800   1.1453   0.01121   0.00552  -0.0626   0.0409   1.0000
   8.000   1.1649   0.01146   0.00577  -0.0622   0.0366   1.0000
   8.200   1.1840   0.01176   0.00604  -0.0617   0.0326   1.0000
   8.400   1.2027   0.01207   0.00633  -0.0612   0.0279   1.0000
   8.600   1.2219   0.01234   0.00662  -0.0608   0.0255   1.0000
   8.800   1.2400   0.01270   0.00694  -0.0602   0.0215   1.0000
   9.000   1.2587   0.01299   0.00724  -0.0597   0.0191   1.0000
   9.200   1.2766   0.01334   0.00758  -0.0591   0.0165   1.0000
   9.400   1.2942   0.01372   0.00794  -0.0585   0.0136   1.0000
   9.600   1.3116   0.01409   0.00831  -0.0578   0.0115   1.0000
   9.800   1.3283   0.01452   0.00873  -0.0570   0.0090   1.0000
  10.000   1.3441   0.01500   0.00920  -0.0561   0.0065   1.0000
  10.200   1.3597   0.01550   0.00971  -0.0552   0.0046   1.0000
  10.400   1.3746   0.01602   0.01024  -0.0541   0.0032   1.0000
  10.600   1.3882   0.01663   0.01089  -0.0529   0.0022   1.0000
  10.800   1.4035   0.01707   0.01137  -0.0519   0.0020   1.0000
  11.000   1.4183   0.01753   0.01187  -0.0509   0.0018   1.0000
  11.200   1.4319   0.01805   0.01243  -0.0497   0.0017   1.0000
  11.400   1.4428   0.01874   0.01317  -0.0481   0.0013   1.0000
  11.600   1.4518   0.01940   0.01390  -0.0461   0.0011   1.0000
  11.800   1.4621   0.01986   0.01440  -0.0443   0.0011   1.0000
  12.000   1.4703   0.02044   0.01503  -0.0423   0.0011   1.0000
  12.200   1.4793   0.02098   0.01563  -0.0405   0.0010   1.0000
  12.400   1.4868   0.02164   0.01635  -0.0385   0.0009   1.0000
  12.600   1.4941   0.02233   0.01709  -0.0367   0.0009   1.0000
  12.800   1.5005   0.02310   0.01793  -0.0348   0.0008   1.0000
  13.000   1.5068   0.02390   0.01879  -0.0331   0.0008   1.0000
  13.200   1.5112   0.02487   0.01983  -0.0312   0.0007   1.0000
  13.400   1.5162   0.02585   0.02086  -0.0296   0.0007   1.0000
  13.600   1.5196   0.02698   0.02207  -0.0280   0.0007   1.0000
  13.800   1.5219   0.02826   0.02344  -0.0265   0.0007   1.0000
  14.000   1.5243   0.02959   0.02484  -0.0252   0.0007   1.0000
  14.200   1.5262   0.03103   0.02636  -0.0240   0.0006   1.0000
  14.400   1.5292   0.03243   0.02783  -0.0230   0.0007   1.0000
  14.600   1.5265   0.03443   0.02993  -0.0219   0.0006   1.0000
  14.800   1.5287   0.03605   0.03162  -0.0212   0.0006   1.0000
  15.000   1.5271   0.03810   0.03376  -0.0206   0.0006   1.0000
  15.200   1.5192   0.04096   0.03674  -0.0201   0.0006   1.0000
  15.400   1.5117   0.04391   0.03981  -0.0200   0.0006   1.0000
  15.600   1.5096   0.04636   0.04235  -0.0201   0.0006   1.0000
  15.800   1.4933   0.05071   0.04685  -0.0207   0.0006   1.0000
  16.000   1.4844   0.05434   0.05059  -0.0215   0.0005   1.0000
  16.200   1.4925   0.05575   0.05203  -0.0217   0.0006   1.0000
  16.400   1.4753   0.06086   0.05729  -0.0234   0.0006   1.0000
  16.600   1.4564   0.06659   0.06316  -0.0256   0.0005   1.0000
  16.800   1.4557   0.06964   0.06627  -0.0268   0.0006   1.0000
  17.000   1.4458   0.07434   0.07107  -0.0289   0.0006   1.0000
  17.200   1.4353   0.07936   0.07619  -0.0313   0.0006   1.0000
  17.400   1.4244   0.08462   0.08155  -0.0340   0.0006   1.0000
  17.600   1.4079   0.09118   0.08823  -0.0374   0.0006   1.0000
  17.800   1.3813   0.10009   0.09730  -0.0424   0.0006   1.0000
  18.000   1.3560   0.10908   0.10642  -0.0475   0.0006   1.0000
  18.200   1.3386   0.11659   0.11404  -0.0517   0.0006   1.0000
  18.400   1.3218   0.12409   0.12165  -0.0561   0.0006   1.0000
  18.600   1.3059   0.13148   0.12912  -0.0603   0.0006   1.0000
  18.800   1.2809   0.14120   0.13896  -0.0661   0.0006   1.0000
  19.000   1.2634   0.14931   0.14716  -0.0709   0.0006   1.0000
  19.200   1.2466   0.15732   0.15526  -0.0758   0.0006   1.0000
  19.400   1.2311   0.16518   0.16320  -0.0806   0.0006   1.0000
  19.600   1.2128   0.17399   0.17210  -0.0861   0.0006   1.0000
  19.800   1.2001   0.18146   0.17964  -0.0907   0.0007   1.0000
  20.000   1.1883   0.18884   0.18708  -0.0954   0.0007   1.0000
  20.200   1.1767   0.19630   0.19462  -0.1001   0.0007   1.0000
  20.400   1.1704   0.20232   0.20068  -0.1039   0.0007   1.0000
  20.600   1.1631   0.20884   0.20726  -0.1080   0.0007   1.0000
  20.800   1.1587   0.21452   0.21298  -0.1116   0.0007   1.0000
  21.000   1.1525   0.22098   0.21949  -0.1156   0.0007   1.0000
  21.200   1.1487   0.22671   0.22527  -0.1192   0.0007   1.0000
  21.400   1.1459   0.23223   0.23084  -0.1226   0.0007   1.0000
  21.600   1.1391   0.23953   0.23820  -0.1269   0.0007   1.0000
  21.800   1.1366   0.24530   0.24401  -0.1303   0.0008   1.0000
